,id,message,original,genre,related,request,offer,aid_related,medical_help,medical_products,search_and_rescue,security,military,child_alone,water,food,shelter,clothing,money,missing_people,refugees,death,other_aid,infrastructure_related,transport,buildings,electricity,tools,hospitals,shops,aid_centers,other_infrastructure,weather_related,floods,storm,fire,earthquake,cold,other_weather,direct_report
2278,2626,is it true that people are getting stamp on. what's the number for Minustha just in case i hear someone under rubles.,E bagay so sou moun nan eske se vre? Ki nimero Minustha pou sim tande moun anba dekomb.,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,2627,"When I got home, I saw the furniture moving backward. Then, the wall in the corner fell on top of it with all the displays and the television. The problem we have we need water and hunger is killing us. .. ","lm atre mwen w bagay la kap ralel f bak epi kwen tonbe sou li ak tout biblo ak televizyon, pwoblem nou gen la se dlo ak grangou kap fin f fyl mwen, f",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2280,2628,Good evening. I'm coming from zone Delmas 17 and it seems people are still stuck under the rubble. needs checking,Bonsoir mwen komin zone delmas dix sept gen moun ki kapab anba dekomb al verifiye,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,2629,If all my family dies can I find someone to go with?,SI TOUT FANMIM MOURI ESKE MKA JWENN YON MOUN PATI AVEM?,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2282,2630,i have hope that someone under the rubbles of a market is still alive with their kid. but it would also be good to find the body,"a moun pou f konnen ke li te toujou vivan. menm ke espwa poul ta ank anvi a piti anpik, men li ta bon poun ta jwenn kia. li te nan rez de chausse market",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,2631,I live in Gressier. A lot of houses have collapsed and a lot of people have died.,MWEN RETE GRESYE ANPIL KAY KRAZE AK MOUN KI MOURI NAN KOMIN SA A,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2284,2632,"I can't. All my people are dead. I'm sleeping in the street with a baby. Wow, I don't know what to do. ","Mwen pa kapab tout moun mwen yo mouri, ce nan lari map domi avec yon timoun, me zanmi mwen pa konn sa poum fe.",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2285,2633,I received all your information I was able to escape I. ..,Mwen resevwa tout enfomasyon nou yo men mwen te gentan chape mwen p,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2286,2634,Please I have an emergency. Please send me 25 gouds ,Silvouple mwen gen yon ijans voye 25 goud pou m,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2287,2635,"When and who will give aid at Mariani. we are closed to the Ministah Base. We need aid, water, food and tents.","Kils e kil yap bay d la nan Maryani, paske b dlo a tou pre baz minista nou bezwen ed, dlo, manje ak tant.",direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2288,2636,I am asking for security to be brought in the hole country and specially in Carrefour. I thank you very much.,Mw ap mande sesou tout peyi ki bwe gen sekirite et spesialeman nan k-fou fy tout map diw mesi ampil,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,2638,Is there any help in place for orphans? My mother and father have died in the tragedy.,Man mande eske pa gen ed pou felen manman m ak papa m mouri nan tr,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2290,2639,"I dont have anyone, please do somethin for me","anbleman ta a mwen pa gen pesonn, s. v. p fe yon bagay pou mwen. Mwe",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,2640,I'm starving. I have no food and nothing else.,mwen grangou mpagen manje ak tout lot bagay,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2292,2641,my friends i am a student. I was in Port au Prince with my aunt. She was my only hope. The house fell on her. See what you can do for me.,"mezanmi mwen se yon etidyan, mte potoprens ak yon tantanm mwen se li ki te sel espwa mwen kay tonbe sou li. we sa nou ka fe pou mwen.",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2293,2642,We thinkg that security wants to stay only in Port au Prince because stealers want to kill us in this province,Nou panse sekirite a pa pou rete selman potoprens paske val ap touye nou nan vil provens yo,direct,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2294,2643,"It's not the helicopters that keep making noise in our ears all the time every day that matter to us, it's food and security",pa elikopte nou kap plede fe bri toutan nan tet nou chak jou sepa sak enpotan pou nou se manje ed sekurite.,direct,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2295,2644,"I'm a victim of the earthquake. I am askin for help or if I can seek asylum in Canada because as of now I have no family, they all died in the tragedy",Mwen se yon nan moun ki sinistre yo map mande pou nou ede m ou byen banm azil pou le canada paske pou le moman mwen pa gen oken fanmy tout mouri nan tran,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2296,2645,What is the condition to travel with a child who is an american citizen?,Ki kondisyn pou vwayaje ak ti AMERIKEN?,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,2646,The Haitian Center of International Cooperation requests assistance for victims of the earthquake.,Centre haitien de cooperation internationale demande de l aide pour les victimes du seisme.,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2298,2647,Thank you for the advice. As a journalist I think we can work together.,Mesi pou konsey yo etan jounalis mwen panse nou ka fe travay la ansan.,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,2648,"we are an organization MHD which is humanist movement for development, which is recognized by the government 6227",Nou se yon gwoup ki genyen yon oganizasyon M. H. D ki se mouvemant des humaniste pour le developpement. ki rekonet pa leta nan nimewo o6227 nou,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2300,2649,"We are at 13 ruelle Larose. We have nothing to eat. We have no water, no tent where we can sleep. We are asking Digicel to help us. Thank you. We are counting on you.",nan riyel larose nimewo 13 nou pa gen manje. dlo nou pa gen tant pou nou domi nou mande digicel pou l ede nou mesi nou konte sou ou,direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2301,2650,"I received all your messages but what I am asking, need to get an answe for. Is (. .. ) ? ",Mwen reswa tout mesaj nou men kesyon mpoze ya fem gen yon rps ske,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,2651,and what if we don't know anyone outside of Port au prince what can we do? We heard that there will be heavy rains on Tuesday. What can we do in that case?,e si nou pa gen moun an pwovens ki sa pou nou fe nan ka sa e nou tande madi si dye vle ap gen yon gwo lapli ki sa nou ka fe nan jan de ka sa yo,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2303,2652,"help us we need tent, water and food. we are dying of hunger. please help","D, NOU BEZWEN TANT, DLO, MANGE, GRANGOU AP TOUYE NOU, TANPRI F MES",direct,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2304,2653,I am with someone who is under rubble and someone who is dying of hunger,mpa konn moun ki amba dekonb men mwen konn moun kap mouri grangou.,direct,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2305,2654,i have someone that call me and told me that they are alive under the Carribean market in Delmas. the person is next to the cashier. thank u,Slt m gen yon moun mwen ki fok sot relem li dim li vivan anba maket karibeen sou delmas li kote ks la ye a mesi,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,2655,"we are waiting on information on food. we are dying of hunger, what can we do to find food because things are getting worse for the rest of the people",nou pa janm pale de manje e nou menm nap mouri gwangou kisa pou fe pou nou k jwenn manje paske bagay yo pa bon ditou pou rs mounn kite ya,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2307,2656,We are are in Gonaive. There are dead below and starving because all the students died in the earthquake. We are asking ( with/and? ) authorities ( about? ) our 'lean' situation here. ,nou menm nan lagonav se mouri anba grangou paske tout etidian yo mouri nan tranbleman te nou mande ak otorite peyia panche sou sitiasyon moun lago,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2308,2658,"Plese send out someone to see the people on Route de Freres, Ruelle d?se, they need food, treated water and tents. St Paul Davidson ","tanpri voye je gade moun ki sou wout fr nan riyl dse, yo bezwen manje, dlo trete, ak tant tou. St Paul Davidson",direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,2660,"If a refugee has not received any aid, where can they go. We have 1000 people in Delmas 41 across from the Teleco.","Si yon kan refigie pa jwenn ed ki kote pou yo kontakte, nou anviron 1000 mounn nan delmas 41 an fas teleko a",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2310,2661,I am from Nippes. Where can i find a bus back to my home ( in Nippes ) because I need to get out of Port au Prince,"Mwen menm, mwen se moun nan Nippes ki kote mwen ap kapab jwenn bis pou mwen ale nan peyim paske mwen bezwen kite Ptoprens.",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2311,2662,"Hello, please I would like you to help me with my phone card so I can call my uncle in the United States because the hunger is killing me. Please. I have 100 gourdes ( currency ).",Alo bonswa svp mwen ta renmen nou ede m nan afe kat mete yon ti kat pou mw pou rele tontonm ki etazini paske grangou ap tou ye m svp menm 100 g nan n,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2312,2663,He is under rubble at St. Luke Hospital 32 Delma. Please help me find him.,ze anba beton lopital st lik delma 32 tanpri edem poum ka retrouve,direct,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2313,2664,my family in Montreal because I have my papers and i would like to go find them.,"fanmim ki monreyal paske mwen gin pasp, mwen tarenmen al jwenn yo m",direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2314,2666,be strong to all the rescuers. The good lord will help us.,n bon courag a tout secouris. BON DIEU ap ede nou.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,2667,"Thank you for all the information, good work","Mesi pou tout enfomasyon sa yo, bontravay",direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,2668,nothing but us and our clothes,anyen ke nou ak rad kite sou nou.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,2669,We need tents and food in the Guedon Zone of Crois-Des-Bouquets,Nou bezwen tant nan z guedon kwadbouk ak manje. aide nous,direct,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2318,2670,"we are a whole bunch at Mangonese road, in christ roi port au prince. we need water food and medical assistance","nous sommes plusieur  la rue mangonese cahrist roi p. au. p nous avons besoin h2o, manjer, tente et soutien medical",direct,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2319,2671,i would like a little information on children for adoption please,svp mw bezwen yon ti enfomasyon sou timoun yap adopte yo svp mesi,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,2672,In Moleard? in the adventist church Morija we have a community that is at great risk. We need tents food and water for the people.,"Nan moleard nan eglise adventiste morija nou gen yon comite gestion risque ak desastre. Nou bezwen tant, manje ak dlo potab pou moun yo. Pou kontak rele n",direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2321,2673,It's been 12 days since people of Butte-Boyer have had no food. I would like to know when will people in Butte-Boyer and Clercine will find food relief.,"SA FE 12JOU DEPI MOUN BIT BOYE YO PA JANM MANJE, MWEN TA RENMEN LE SINISTRE POU MOUN BIT BOYE NAN KLESINE TA JWEN.",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2322,2674,Where can I find someone selling cooked food?,ki kote m ka jwenn yon machan frita,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,2675,My husband needs rice and water,MOUN MARIN BESYEN DIRI AVEC LAU,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2324,2676,"There are people under the Coeur Unis ( i'm guessing this is a church? ). And also, the hunger is killing me. Yesterday they pushed me so I did not recieve food. Fontamara 27. We need security a there are too many fights. ",GEN MOUN KI ANBA NAN COEUR UNIS. E ANKO GRANGOU AP TOUYEM PASKE HIER YO POUSEM MOIN PAT JOINN ANYEN. FONTAMARA 27 PROLONGE. FOK GEN SEKIRITE TWOP GOUMEN.,direct,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2325,2677,Congratulations for your work. Thanks!,Dja felicitation pour votre trav il. Merci.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,2678,"Hello Digicel, since day before yesterday I can't place calls, moreover I lost an international call.","Alo Digicel, depi avany mwen pa kapab fe apel, e anplis mwen pedi yodn apel entenasyonal.",direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,2679,"I just want to know when they are going to start fix things like roads, light and electricity","mwen ta renmen konnen kile yap ranje anpil bagay tankou kouran, rout, gaz.",direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2328,2680,I'm requesting a specialist if the earthquake is finished because. ..,SA MAP MANDE ESPESYALIS YO SKE TRANBLEMAN DE T A PAKO FINI PASKE,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,2681,we are asking for aid because we have not recieve anything in Platali.,"Nou mande ed pa nou, paske nou pa jwend anyen nan zon platali. Relys",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2330,2682,I have never seen one police circulating in Matisan. Thank you.,MWEN PA JAN M WE YON POLIS KAP SIKILE NAN MATISAN. MESI,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,2683,Where can I go to find help in order to leave Port-au-Prince?,Ki kote mwen ka jwem ed pou kite potoprens? Noah,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2332,2685,The people in Henfrasa across from the La Paix Hospital need food and water. These people are thirsty and hunger is killing them. Please find a way to see what you can do for them. Urgent.,Mou nan enfrasa enfas lopital lape yo bezwen manje ak dlo. moun sa yo swaf ak grangou ap touye yo. fe yon fason poun w sa nou ka fe pou yo. urgent,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,2686,"Hello, what can you tell us about the earthquake? Is it over? What advice can you give us?",Svp koman af tranbleman ye? Eskel fini ? Ki konsey nou ka pote pou nou? Mesi!,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2334,2687,When will american airlines resume flights,Kile vol yo ap reprann nan american air lines,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,2688,which number is for other information?, ki nimero ki pou lot enfomasyon,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,2689,The messages you send are for people trapped under rubble only?,Mesaj ou voye yo se pou moun ki anba dekomb selman?,direct,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,2691,Please give me help and I am asking for help for them.,S. v. p Banm yon repons ak demand d mwen yo,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2338,2692,We are here in Delmas 33. We need help - we are hungry and thirsty please help us. Thank you,Gen moun ki nan delma 33 ki bezien sekou yo grangou yo swaf tanpri pote tikichoy pou yo yap soufri. mesi.,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2339,2693,we are dying in Delmas 18. do something for us.,NAP MOURI NAN DELMAS 18 FE YON BAGAY POUNOU,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2340,2694,"Delmas 30. I haven  't had anything since before Tuesday 12th. People died, we out them in the back.",Delmas 30 poko gen anyen nou la depuis mardi 12 moun ki mouri nou ka pran yo nou antere yo rs yo ap santi tanpri vinn pote nou secours,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2341,2695,There is a BNC building by the airport that has people in it. What are you going to do for them?,Gen yon bilding BNC sou rout ayerop a nan antre simon ki gen moun ladanl ki sa nap fe pou yo.,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,2696,No location : Ou se trouve l'ambassade du Sngal en Haiti,OU SE TROUVE LAMBASSADE DU SENEGAL EN HAITI?,direct,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,2697,"Why not give me a job, at this hour I could work","IM. POUKISA NOU PA BAN YON TRAVAY PITO, LA SA MWEN TA WE NAP FE YON",direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,2698,"we got a message that tells us we can ask for food, money and tents. what phone number do we call?",Nou jwenn mesaj ki di nou pa dwe mande ede manje dlo tan t sou ki nimewo pou nou fe sa,direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2345,2700,"You have put 2-3 helicopter in the air that are dropping tiny bags of water, but those most in need are not receiving if you have god please help these people",Nou mete 23 elikopt anl a ap lage ti chase pen bay pap ki pi mal yo nou kw tout moun se menm se pa vre nou gen jezi. mesi nou pa chen bay moun yo d l,direct,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2346,2702,I am a victim and I live in Bon Repos. Where I am sleeping my wife and a small child. I don't have food to give them. Please directors see what you can do for me.,Moinsyon victime moinret bonrepos serin mapedormir madame moinyontimoume moinpagenmange poume bayo silvousplait dirigent yowsanous caferpourmoin,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2347,2703,How can I protect my head during aftershocks?,Koman m ka pwoteje tet mwen pandan tranbleman an,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2348,2704,this past January 17th. Since then we don't know if he/she's alive or dead. Up until now we haven't found the body. Ok ,e 17 janvier pase. depi apre li sa nou pa konen si li mouri si li anvi. men jiska prezan nou panko retrouve kia. oke,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2349,2705,"My friends I can't take it anymore. I have no home, I am suffering with my wife and two children. All my clothes are gone I'm hungry. ",Me zanmi mwen pakapab ank mwen pagen kay map soufri ak 2 timoune ak madanm mwen tout rad mwen pedi mgrangou poutan msou rezidans fanmi yo ltb prske m,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2350,2706,I live in the zone called Karade south of the Route Tabarre. There are 1000 people who live south of this without food or water.,Mwen abite nan yon zon ki rele karade sou rout taba a gen plis pase 1000 moun kap viv sou yon taren yo pa gen mange yo pa gen tant yo pa gen dlo pou yo b,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2351,2707,"Each heavy moment, pain misery for PaP. May god protect us. Send this message to 10 othe rpeople.","A Chak moman mande gras, padon, mizerikod pou pap Ayisyen! Fl ak lafwa, sel Bondye ki ka retire nou nan sa. .. Voye mesaj sa pou 10 lot moun",direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,2708,I feel a little happy when I'm finding these messages but today I'm P ,MWEN SANTIM KONTAN 1 PE LA MAP JWENN MESAJ SA YO MEN JODIA MWEN P,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,2710,"WE need help, Our house is gone, we didn't save anything. We almost lost ( my ) husband ",Nou bezwen ed. Kay nou kraze nou pa sove anyen. Nou manke pedi mari,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2354,2712,What do I do when I am in a house that is shaking?,Koman mwen kaf lmwen andan yon kay kap tranble,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2355,2713,"I would like to know a word on the earthquakes, thanks waiting on a response",Mwem ta rinmen konyen you mot sou tranblemen de te ya mesi map tenn reponse,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2356,2714,"I cant contact my family since the devastation in Port-au-prince because my account is expired, i cant use a card, please help me",M pa ka antre an kontak avek kek fanmi m apri devas ki fet Potoprens paske kont mwen ekspire e mwen pa ka mete kat. Ede m SVP,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2357,2715,I received the message. Thank you.,Mwen. Resevwa mesaj. nou mesi.,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,2716,I don't understand the message Yank. See lajan pito - (may mean othe john hospital.) ,M PAKA PRAN MESAG ANK. VOYE LAJAN PITO.,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,2717,I live below the opening of the Caribbean market. I've been wounded.,Men mwen we moun anba dekond nan caraibeen nan kap frappe mi,direct,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2360,2718,I live in Canal Bois 4th section in Gonaives on the route where you enter Big Mountain. ,MWEN RETE KANAL BWA 4M SEKSIYON GONAV SOU ROUT POU ANTRE GRO MORN,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2361,2719,"We need to know who's responsible for distributing food for Petionville, please",Mwen bezwen No moun ki responsab distribisyon manje pou Petion-ville. SVP,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2362,2720,Thank you for all te information you sent. But I am saying that we still haven't been able to find anything. please do something for us people in Caravelle,Mwen ap di nou mesi pou tout enfomasyon sa yo nou voye ban mwen an men map di nou tou nou poko janm jwenn oken ed svp fe yon bagay pou nou moun karavl p,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2363,2721,We are at the corner of Mon Repos 44 and rue Norman. We need food and wather soon.,Nou NAN MONREPO 44 RI NOMAN NOU BEZWEN MANJE AK DLO TANT,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
